municipio_6,ano,populacao,nome_municipio,qtd_internacoes_uti,qtd_internacoes_icsap_uti,soma_val_tot,soma_dias_perm,qtd_estabelecimentos_media,qtd_leitos_existentes_media,qtd_leitos_sus_media,siops_dotacao_atualizada,siops_despesa_empenhada,siops_despesa_liquidada,siops_despesa_paga
353940,2024,15554,Piratininga - SP,121,22,763854.61,1330,16.916666666666668,24.166666666666668,21.0,17816881.0,17129213.91,17042773.11,17032103.69
353950,2024,34416,Pitangueiras - SP,219,36,2042759.81,2046,83.83333333333333,56.0,32.0,37796537.33,37340755.79,35491331.92,34272442.33
353960,2024,4454,Planalto - SP,60,19,614367.27,548,4.916666666666667,,,11666206.84,11076078.72,11014350.76,10265629.99
353970,2024,3061,Platina - SP,38,7,341185.51,460,2.0,,,10329543.9,8285525.3,7912410.48,7546576.45
353980,2024,106431,Poá - SP,424,58,3998065.5,5047,86.0,10.0,10.0,70839459.91,69176305.63,67966915.62,67202322.41
353990,2024,5696,Poloni - SP,81,28,747485.4,732,10.2,,,5114056.12,6022885.73,6022885.73,6022885.73
354000,2024,20512,Pompéia - SP,153,19,1287616.68,1615,131.83333333333334,26.0,19.0,42089026.72,40035939.27,39809659.11,38856302.12
354010,2024,3443,Pongaí - SP,25,4,136895.48,204,2.0,,,5954021.61,5935760.16,5935760.16,5865828.42
354020,2024,38376,Pontal - SP,218,36,2181190.7399999998,2334,91.0,38.0,30.0,36882670.29,32411185.5,31596947.98,29716721.96
354025,2024,4196,Pontalinda - SP,52,10,548930.26,779,2.0,,,5304184.0,4515404.41,4447497.1,4266590.55
354030,2024,2415,Pontes Gestal - SP,25,4,201112.5,184,4.0,,,7958759.32,7915761.43,7744143.11,7405028.23
354040,2024,4185,Populina - SP,38,7,259550.68,383,7.416666666666667,18.0,6.0,5031559.87,5031417.57,5031417.57,4465143.72
354050,2024,10773,Porangaba - SP,71,11,844495.73,909,16.0,,,10172000.0,9601778.99,9052739.59,9028514.23
354060,2024,58345,Porto Feliz - SP,82,14,781866.51,1312,100.58333333333333,84.66666666666667,60.75,80735222.78,75778850.76,73341212.33,71923787.52
354070,2024,53940,Porto Ferreira - SP,340,70,2402917.5,3134,220.75,61.0,37.0,47584740.92,46973813.63,45810928.92,42481490.06
354075,2024,20767,Potim - SP,194,38,1434553.47,2449,22.75,,,14981102.71,14380050.49,13090132.74,12702795.42
354080,2024,18994,Potirendaba - SP,245,66,2430381.57,2220,23.25,32.0,28.0,16678567.0,16104161.51,16032334.31,15098806.43
354085,2024,2599,Pracinha - SP,21,4,165026.8,179,3.0,,,3990510.0,3869957.49,3794975.27,3643444.92
354090,2024,17309,Pradópolis - SP,111,20,1002638.75,1059,31.083333333333332,,,17231692.66,16198164.68,16025291.95,15141161.7
354100,2024,365577,Praia Grande - SP,1779,277,13459477.84,22999,355.9166666666667,486.5,267.5,405329842.74,391248165.99,370166148.33,365090893.56
354105,2024,5246,Pratânia - SP,30,3,267389.91000000003,385,4.0,,,5990853.66,5703303.42,5660147.05,5597288.89
354110,2024,3841,Presidente Alves - SP,27,3,163680.36000000002,291,3.0,,,5867382.37,5840674.18,5762324.18,5699796.85
354120,2024,14772,Presidente Bernardes - SP,72,11,718384.6,915,34.916666666666664,51.0,40.5,14609900.0,15709715.08,15707914.08,15560133.6
354130,2024,40383,Presidente Epitácio - SP,189,41,1702341.22,2220,80.83333333333333,78.0,68.0,46788855.18,37265421.83,34659298.72,32524393.31
354140,2024,234083,Presidente Prudente - SP,1251,177,10516735.26,16481,1157.5833333333333,1315.3333333333333,849.0,188654412.62,187540286.5,185978490.04,165288989.12
354150,2024,35902,Presidente Venceslau - SP,382,116,2511156.48,3456,120.41666666666667,112.0,72.0,29053400.9,27064412.87,25506165.4,25289738.63
354160,2024,35991,Promissão - SP,356,60,2188639.4899999998,3490,75.33333333333333,73.58333333333333,73.58333333333333,33025575.34,32878626.5,32085421.14,30049836.76
354165,2024,3472,Quadra - SP,32,5,187733.24,282,5.0,,,7562033.7,7284985.43,6634802.06,6489186.35
354170,2024,13399,Quatá - SP,113,32,588393.85,807,39.0,,,18854975.01,18095078.59,17741269.31,17741269.31
354180,2024,3351,Queiroz - SP,48,12,317076.54,542,3.0,,,9254098.42,8120625.41,8092841.56,7555590.21
354190,2024,9146,Queluz - SP,89,21,578648.91,910,11.083333333333334,19.0,19.0,10591456.51,10591422.76,10515928.41,10312450.47
354200,2024,7225,Quintana - SP,53,7,472053.3,647,20.916666666666668,,,10581086.33,9713115.51,9571027.49,9520225.26
354210,2024,9133,Rafard - SP,69,13,618591.66,727,5.0,,,12192380.0,11569740.18,11567519.51,10786265.18
354220,2024,29305,Rancharia - SP,378,110,2066867.5,2991,81.08333333333333,115.0,81.0,25951214.65,24916452.27,24292522.38,23513084.49
354230,2024,4611,Redenção da Serra - SP,44,11,665238.38,717,5.0,,,5855634.05,4753844.47,4753844.47,4642711.45
354240,2024,20565,Regente Feijó - SP,102,21,836502.46,1318,37.666666666666664,44.25,35.25,17054045.05,16553250.6,15944553.41,14753438.43
354250,2024,7808,Reginópolis - SP,58,4,366135.2,545,10.0,,,12248142.0,11904535.27,11891659.87,11451285.63
354260,2024,61732,Registro - SP,410,109,2418083.18,4184,147.16666666666666,279.8333333333333,222.16666666666666,56722401.06,55496065.59,54391708.09,53882792.41
354270,2024,6492,Restinga - SP,67,7,600354.2,787,6.0,,,8941031.34,8941031.34,8912057.41,8065345.46
354280,2024,3166,Ribeira - SP,22,4,159471.86,197,8.0,,,7208665.43,6896610.27,5924599.84,5851421.78
354290,2024,11079,Ribeirão Bonito - SP,113,25,640589.58,955,32.666666666666664,13.0,10.0,14377100.12,12493558.39,12336204.32,12124681.65
354300,2024,18930,Ribeirão Branco - SP,105,15,860622.5,1397,17.583333333333332,28.0,28.0,16938008.98,16668719.17,16519162.37,15998063.32
354310,2024,4706,Ribeirão Corrente - SP,28,4,176143.01,154,5.0,,,7091566.68,7026227.02,6864303.15,6762342.69
354320,2024,4768,Ribeirão do Sul - SP,71,14,472256.74,684,3.0,,,10392800.0,9960834.21,9522328.01,9381366.34
354323,2024,2045,Ribeirão dos Índios - SP,9,2,71665.34,85,2.0,,,4996300.0,4594903.58,4546218.71,4059531.03
354325,2024,7570,Ribeirão Grande - SP,66,12,482075.58,775,4.833333333333333,,,4391300.0,4111610.21,4111610.21,3880055.46
354330,2024,118877,Ribeirão Pires - SP,569,76,4634107.8,6848,138.58333333333334,168.0,43.0,99633555.51,99455633.56,99455633.56,98724878.24
354340,2024,728400,Ribeirão Preto - SP,4507,863,40953351.46,47086,2960.1666666666665,2704.9166666666665,1702.4166666666667,621678499.49,606360958.45,591748174.79,552684615.24
354350,2024,5647,Riversul - SP,34,1,232784.26,417,4.0,,,8238084.85,7703077.11,7348208.93,7216264.41
354360,2024,4158,Rifaina - SP,29,7,391172.99,331,7.0,,,10513100.0,10285835.01,10272362.34,10272362.34
354370,2024,9145,Rincão - SP,64,12,426502.26,554,13.0,,,11898643.56,10723780.55,10683519.11,10318501.1
354380,2024,9357,Rinópolis - SP,128,23,925974.26,1162,9.583333333333334,24.0,23.0,9082000.0,9931829.36,9926878.4,9923647.4
354390,2024,208857,Rio Claro - SP,910,149,7449580.83,9280,766.6666666666666,456.5,240.5,95358280.25,231267003.12,216665226.59,181482654.49
354400,2024,32267,Rio das Pedras - SP,189,45,1835866.93,2069,91.33333333333333,72.0,64.0,26105844.0,26074924.97,26074924.97,26032479.97
354410,2024,45317,Rio Grande da Serra - SP,256,35,2079039.54,3484,21.0,,,17239471.59,17065275.71,16959656.16,15767697.79
354420,2024,10453,Riolândia - SP,78,8,741132.52,667,14.666666666666666,36.0,25.0,17770610.0,17536750.93,17285493.05,16105334.06
354425,2024,17533,Rosana - SP,81,15,686176.76,919,36.666666666666664,74.5,74.5,30102000.0,29115801.2,28761381.32,28362828.47
354430,2024,11095,Roseira - SP,127,24,941080.4400000001,1442,15.5,14.0,14.0,12670477.06,12508840.32,12459739.88,12342929.07
354440,2024,2741,Rubiácea - SP,13,5,127583.9,168,5.0,,,5338731.0,5154071.41,5070333.48,4918814.01
354450,2024,3965,Rubinéia - SP,67,12,439180.56,525,3.0,,,6357723.47,5434160.78,5434160.78,5377737.15
354460,2024,5185,Sabino - SP,45,9,270884.12,509,7.0,,,8260016.88,8071098.63,7807462.47,7598418.3
354470,2024,2519,Sagres - SP,12,2,205213.87,140,2.0,,,4291648.0,3965777.68,3422845.87,3850013.92
354480,2024,6612,Sales - SP,43,6,411168.09,528,6.0,,,10942762.1,13444848.96,13441087.51,12983582.66
354490,2024,11654,Sales Oliveira - SP,51,5,474986.8,541,51.666666666666664,30.0,20.0,18660929.49,18423840.86,17694673.02,17153297.91
354500,2024,15396,Salesópolis - SP,84,13,692875.04,1054,14.272727272727273,11.0,11.0,11347470.91,10537668.6,10323048.46,9867032.95
354510,2024,4883,Salmourão - SP,21,5,136702.48,183,4.0,,,4035910.0,3877921.04,3816901.13,3697596.18
354515,2024,8371,Saltinho - SP,60,8,526493.3,590,7.583333333333333,,,12604779.31,12146571.25,11577723.7,11577723.7
354520,2024,140125,Salto - SP,681,105,4008656.27,6961,224.58333333333334,126.0,126.0,143132487.54,142563277.1,138645638.41,138645638.41
354530,2024,45138,Salto de Pirapora - SP,156,27,1257310.03,2056,86.16666666666667,53.666666666666664,44.666666666666664,42914738.74,41679273.31,40996917.75,40419216.42
354540,2024,9212,Salto Grande - SP,119,28,908139.58,1162,9.0,34.0,22.0,9487068.95,9429753.22,9376740.82,8945665.58
354550,2024,3699,Sandovalina - SP,26,1,244999.59,355,4.0,,,10968950.0,9600226.05,9150225.34,8814965.74
354560,2024,14203,Santa Adélia - SP,64,10,707889.74,626,36.63636363636363,22.636363636363637,17.363636363636363,19647000.0,16685913.16,16516501.69,16333975.88
354570,2024,6543,Santa Albertina - SP,100,11,1127712.74,953,8.916666666666666,,,13259500.0,12320692.39,12170001.93,11866464.9
354580,2024,189338,Santa Bárbara d'Oeste - SP,1090,229,7612616.46,12086,383.0,226.5,138.5,166865092.75,166862853.11,164995049.59,144672611.9
354600,2024,14212,Santa Branca - SP,122,20,837054.89,1253,13.0,,,13733584.29,12679860.08,12220080.59,11658835.51
354610,2024,2677,Santa Clara d'Oeste - SP,43,15,271547.7,300,4.0,,,4450365.35,4646366.59,4600596.87,4548641.0
354620,2024,4365,Santa Cruz da Conceição - SP,33,5,196408.95,275,4.0,,,6496275.57,5955180.82,5854320.81,5854320.81
354625,2024,2162,Santa Cruz da Esperança - SP,24,1,168003.91,111,8.0,,,5021099.0,4797500.43,4682650.84,4588571.42
354630,2024,29525,Santa Cruz das Palmeiras - SP,136,22,1102555.3,1283,78.75,34.916666666666664,25.0,26911100.0,25108548.07,24872755.78,23710057.93
354640,2024,47677,Santa Cruz do Rio Pardo - SP,528,131,3299581.86,4247,170.16666666666666,123.0,80.33333333333333,73223036.02,71521952.28,71255811.87,70435912.64
354650,2024,6256,Santa Ernestina - SP,45,6,403179.43,499,6.0,,,5751865.53,5451824.04,5371913.93,5243822.8
354660,2024,36098,Santa Fé do Sul - SP,508,98,4071420.33,4426,151.58333333333334,91.0,67.0,28891948.93,27983914.83,27983914.81,27376726.05
354670,2024,24107,Santa Gertrudes - SP,110,12,1166619.26,1328,49.75,,,46066240.55,36276533.46,35067646.91,34280709.68
354680,2024,54586,Santa Isabel - SP,465,111,3177768.21,5564,52.0,90.0,78.0,51146302.1,50148283.3,49965408.85,48763709.6
354690,2024,7181,Santa Lúcia - SP,33,10,215121.79,294,5.0,8.0,0.0,7385441.49,7260583.3,6914848.44,6734450.92
354700,2024,5314,Santa Maria da Serra - SP,65,10,712367.9500000001,786,8.416666666666666,6.0,6.0,11038446.24,10543846.76,10461787.74,7424169.06
354710,2024,3012,Santa Mercedes - SP,22,10,114798.01,184,8.0,,,4804875.34,4748601.98,4732511.98,4732511.98
354720,2024,1698,Santana da Ponte Pensa - SP,14,2,83942.25,84,3.0,,,2577503.72,4198961.19,4198961.19,4198961.19
354730,2024,162341,Santana de Parnaíba - SP,564,91,5232731.54,7671,89.33333333333333,68.0,66.0,361294000.0,324649135.99,301726969.99,294336715.7
354740,2024,2790,Santa Rita d'Oeste - SP,47,8,503282.36,446,4.0,,,1623771.31,4286181.17,4286181.17,4230976.98
354750,2024,25060,Santa Rita do Passa Quatro - SP,156,23,1567239.83,1433,82.41666666666667,259.5833333333333,247.58333333333334,28426120.08,28107795.86,26955357.2,26392588.92
354760,2024,23725,Santa Rosa de Viterbo - SP,150,22,1352287.67,1555,74.25,32.0,19.0,25184574.95,23520033.12,22466211.95,22087859.99
354765,2024,1686,Santa Salete - SP,14,3,113585.56,181,2.0,,,4128230.0,3870016.98,3848967.48,3778587.57
354770,2024,18045,Santo Anastácio - SP,114,16,859039.96,1444,47.25,56.0,37.0,10883766.9,10576374.97,10568248.53,10350107.48
354780,2024,778711,Santo André - SP,5123,821,37476914.41,49267,1052.5833333333333,2016.5,970.5,671244383.65,665077486.21,643819087.55,602209130.04
354790,2024,6917,Santo Antônio da Alegria - SP,76,13,715334.84,724,20.083333333333332,9.0,9.0,6783830.0,6157511.89,6095004.1,5501262.25
354800,2024,23779,Santo Antônio de Posse - SP,143,21,1270026.31,1668,46.416666666666664,,,27921101.5,27390118.15,26573752.15,26176989.45
354805,2024,8568,Santo Antônio do Aracanguá - SP,33,6,241300.44,342,5.0,,,16388390.7,16196494.51,16189944.89,14940924.61
354810,2024,6237,Santo Antônio do Jardim - SP,94,18,917939.83,1231,8.0,,,7782666.33,7744151.49,7581813.33,7503269.74
354820,2024,7294,Santo Antônio do Pinhal - SP,38,8,307483.02,448,19.0,,,6626562.66,5774105.12,5699672.09,5677996.67
354830,2024,3063,Santo Expedito - SP,22,4,135947.2,239,3.888888888888889,,,4828839.92,4115192.16,4049869.81,4002563.32
354840,2024,3933,Santópolis do Aguapeí - SP,17,4,138404.5,215,3.0,,,5424003.79,4463186.07,4101154.84,4080926.31
354850,2024,429567,Santos - SP,3252,658,25958551.09,36808,1830.3333333333333,2027.0,897.0,621629946.0,619167938.5,604644070.49,593376917.57
354860,2024,11948,São Bento do Sapucaí - SP,64,7,704720.39,724,17.333333333333332,40.0,26.0,8941148.55,8716974.92,7579889.53,7413647.71
354870,2024,840499,São Bernardo do Campo - SP,5148,713,51400859.02,66102,1160.1666666666667,2145.5833333333335,866.4166666666666,904085330.52,886359109.02,819000773.4,817732459.24
354880,2024,172109,São Caetano do Sul - SP,1742,355,11610233.14,17237,802.1666666666666,1027.9166666666667,229.5,476509131.18,469909266.6,467463963.31,463967552.5
354890,2024,265294,São Carlos - SP,2662,661,15982996.64,22598,1068.8333333333333,506.8333333333333,247.66666666666666,268084232.26,259319942.59,245212800.1,241623165.66
354900,2024,2629,São Francisco - SP,37,6,323303.54,388,5.0,,,5363440.0,4635860.66,4610207.06,4538068.2
354910,2024,95762,São João da Boa Vista - SP,661,131,4061177.47,5835,695.0,225.33333333333334,112.41666666666667,83463909.11,77098500.95,75519391.78,73757428.01
354920,2024,2622,São João das Duas Pontes - SP,31,3,260346.11,245,2.0,,,3955293.89,3626834.88,3626389.38,3506500.59
354925,2024,1880,São João de Iracema - SP,15,2,62299.14,96,4.0,,,5106300.0,4773151.58,4730607.14,4718433.84
354930,2024,2288,São João do Pau d'Alho - SP,28,7,173271.04,247,6.0,,,5771736.16,5485763.24,5485763.24,5338780.09
354940,2024,49815,São Joaquim da Barra - SP,364,97,3039003.7399999998,3612,209.25,110.75,75.08333333333333,46632787.08,42039846.56,41518301.12,40537318.6
354950,2024,7690,São José da Bela Vista - SP,51,16,523291.25,692,8.0,,,8025768.48,7911547.55,7904561.93,7533223.89
354960,2024,3898,São José do Barreiro - SP,31,5,226410.04,306,5.0,,,5942510.04,5926489.48,5919631.15,5780347.56
354970,2024,53416,São José do Rio Pardo - SP,413,109,2330053.97,3021,202.25,150.0,86.0,7388399.31,36422175.79,35870987.62,33521125.23
354980,2024,501597,São José do Rio Preto - SP,3931,828,36217628.75,37886,1400.0833333333333,2671.3333333333335,1357.0,426512541.35,423178627.31,417364057.6,414556339.23
354990,2024,724756,São José dos Campos - SP,4137,928,32494340.12,46406,1617.75,1904.0833333333333,919.3333333333334,794988776.43,767810885.94,742501341.2,716352470.61
354995,2024,16458,São Lourenço da Serra - SP,95,13,756722.82,1210,13.666666666666666,60.0,0.0,11808916.49,11265162.83,11223378.08,10759256.81
355000,2024,10497,São Luiz do Paraitinga - SP,45,5,304742.7,477,9.0,25.0,16.0,12252270.0,9861761.05,9606057.88,9544579.35
355010,2024,38166,São Manuel - SP,272,46,2618886.64,3209,110.75,70.0,49.25,38265187.0,38095311.04,37220496.62,36287253.67
355020,2024,32904,São Miguel Arcanjo - SP,132,23,947838.96,1812,65.0,79.91666666666667,79.91666666666667,28881346.09,28542414.7,27554037.61,27247689.86
355030,2024,11895578,São Paulo - SP,63070,9609,569278812.29,834597,23378.916666666668,38236.5,18385.833333333332,17098320254.08,16771704548.55,15998731921.32,15914378705.41
355040,2024,39725,São Pedro - SP,527,140,3498389.2,4476,102.16666666666667,74.33333333333333,61.0,51911572.0,51341368.2,50448349.28,50356529.13
355050,2024,7333,São Pedro do Turvo - SP,74,20,507131.05,741,6.5,,,12322024.16,12039996.53,11891558.7,11825113.58
355060,2024,81342,São Roque - SP,530,104,3533115.43,5742,311.3333333333333,298.3333333333333,70.0,78324373.25,76822461.67,72972545.29,72360022.9
355070,2024,84019,São Sebastião - SP,798,142,5375935.48,8245,217.41666666666666,106.5,105.5,336246696.01,296338145.44,261166611.63,255548039.48
355080,2024,10484,São Sebastião da Grama - SP,93,14,754680.01,779,37.583333333333336,30.0,26.0,10968461.13,10586603.61,10413598.58,10413598.58
355090,2024,13590,São Simão - SP,109,22,1120901.49,1074,39.333333333333336,40.0,36.0,23869526.06,22042761.29,22001278.52,20313372.05
355100,2024,338407,São Vicente - SP,1678,297,12924310.66,19800,247.25,328.75,197.5,209377445.0,201935864.0,199503659.32,182955652.95
355110,2024,10632,Sarapuí - SP,39,8,271237.69,487,10.416666666666666,,,8733254.12,8405786.11,8369140.23,8105231.59
355120,2024,3769,Sarutaiá - SP,17,4,128217.12000000001,261,2.0,,,6294405.56,5452412.03,5451499.79,5399001.01
355130,2024,3187,Sebastianópolis do Sul - SP,26,1,230411.19,187,4.0,,,8742879.34,8305540.05,7839599.53,7689758.2
355140,2024,13058,Serra Azul - SP,83,16,727843.21,936,17.416666666666668,,,8107385.0,8153607.14,7837911.02,7636979.35
355150,2024,45408,Serrana - SP,343,74,3030661.64,3727,66.33333333333333,98.0,96.0,33535784.44,33375104.81,32598778.24,29514526.57
355160,2024,30920,Serra Negra - SP,125,10,1148428.42,1516,90.08333333333333,49.0,33.0,30304021.96,29897933.03,29664280.6,29173488.01
355170,2024,131600,Sertãozinho - SP,703,129,6195929.89,7395,487.3333333333333,168.0,81.0,147633544.97,139147434.73,133661876.2,131870035.94
355180,2024,12912,Sete Barras - SP,101,24,583162.46,879,10.0,,,14624000.0,14035161.71,13972420.23,13137946.33
355190,2024,14724,Severínia - SP,170,59,1221544.7,1415,15.083333333333334,,,11720097.72,10913877.56,10725899.94,10448740.21
355200,2024,6313,Silveiras - SP,55,12,392698.79,487,12.0,2.0,2.0,9720077.48,6172969.75,6166916.41,6073659.82
355210,2024,41405,Socorro - SP,396,65,2365348.27,3367,89.66666666666667,81.16666666666667,70.0,42251489.62,41138338.9,40867689.3,40169634.4
355220,2024,757459,Sorocaba - SP,4273,1078,28839067.37,51145,1570.25,2126.4166666666665,1115.9166666666667,657662541.97,651468339.26,637696032.35,625416683.8
355230,2024,7466,Sud Mennucci - SP,42,12,245399.02,303,11.545454545454545,22.0,20.0,15476266.99,14570621.87,14042947.12,13383790.58
355240,2024,289787,Sumaré - SP,1335,181,12461281.83,18581,298.4166666666667,240.0,231.0,226104500.3,223676360.36,220424974.43,203278658.19
355250,2024,318765,Suzano - SP,1546,228,12484872.46,17887,353.75,455.9166666666667,233.58333333333334,262918116.44,260487911.47,258428036.67,250524144.64
355255,2024,3464,Suzanápolis - SP,40,13,261536.68,369,4.0,,,9200819.0,8505994.45,8407058.67,8073750.53
355260,2024,11499,Tabapuã - SP,69,18,523058.14,699,21.166666666666668,30.0,11.0,14790350.0,10847703.15,10842506.14,10264077.68
355270,2024,14994,Tabatinga - SP,166,31,1030186.28,1140,51.666666666666664,35.25,22.0,17831425.0,17167832.52,17101148.17,16755401.33
355280,2024,284274,Taboão da Serra - SP,1316,174,13309460.5,18842,182.66666666666666,551.5833333333334,387.6666666666667,226862467.82,221631393.82,219754857.03,213223325.18
355290,2024,6399,Taciba - SP,34,5,300692.94,402,6.25,,,11233676.82,11096000.63,11091564.92,9953624.86
355300,2024,13006,Taguaí - SP,71,8,790572.04,989,16.25,30.0,25.0,16311733.41,15472105.1,14912104.61,14467669.53
355310,2024,5751,Taiaçu - SP,56,11,370903.03,427,12.0,,,7717872.88,7196087.86,7181626.58,6994206.85
355320,2024,6733,Taiúva - SP,53,15,267213.14999999997,371,18.0,4.0,4.0,6936745.0,6457626.71,6438957.84,6294066.67
355330,2024,21682,Tambaú - SP,88,13,822594.09,917,72.91666666666667,36.0,28.0,20522400.0,19736031.16,19611510.26,19533413.79
355340,2024,26021,Tanabi - SP,337,107,3426429.07,3170,57.666666666666664,72.0,30.0,31125000.0,29860981.23,28744633.05,28259922.83
355350,2024,8122,Tapiraí - SP,38,5,373911.22,520,9.272727272727273,,,10241300.0,8996139.33,8721787.29,8520193.14
355360,2024,11936,Tapiratiba - SP,116,28,602817.74,777,19.0,25.0,24.0,10602627.88,10502744.81,10296992.67,10193627.52
